Open;High;Low;Close;Adj Close;Volume;Price Delta
661,992981;682,36499;661,992981;679,458984;679,458984;74407904;17,466003
679,809021;681,554993;668,625;673,106018;673,106018;69465000;-6,703003
672,737976;673,276978;667,632019;672,864014;672,864014;61203300;0,126038
672,80603;672,929016;663,359985;665,684998;665,684998;94636400;-7,121032
665,228027;666,218994;660,414978;665,012024;665,012024;60491800;-0,216003
664,921997;666,583008;646,721985;650,619019;650,619019;134169000;-14,302978
650,726013;656,366028;648,523987;655,55603;655,55603;69532200;4,830017
655,409973;663,109985;652,79303;661,284973;661,284973;118184000;5,875
661,263;661,828003;653,39502;654,096985;654,096985;78176496;-7,166015
654,226013;656,224976;645,879028;651,783997;651,783997;225135008;-2,442016
651,627014;657,455994;648,447021;654,35199;654,35199;147460992;2,724976
654,492004;657,594971;654,492004;655,034973;655,034973;86428400;0,542969
655,111023;657,796021;654,786011;656,992004;656,992004;60703500;1,880981
657,012024;658,223022;654,208984;655,046997;655,046997;38456100;-1,965027
655,099976;655,284973;624,36499;624,68103;624,68103;110818000;-30,418946
624,60199;626,119019;605,883972;606,271973;606,271973;121887000;-18,330017
606,396973;612,848022;531,333984;547,465027;547,465027;330932992;-58,931946
548,656006;573,359985;541,546997;566,35498;566,35498;207982000;17,698974
566,328979;579,495972;565,776978;578,289001;578,289001;125292000;11,960022
578,281006;578,281006;569,981995;575,04303;575,04303;66127900;-3,237976
575,030029;588,395996;569,468994;587,778015;587,778015;80797296;12,747986
587,770996;597,513;586,815979;592,690002;592,690002;82398400;4,919006
592,736023;592,994019;588,046997;591,054016;591,054016;61194100;-1,682007
591,038025;591,091003;584,79303;587,801025;587,801025;92228096;-3,237
587,64801;599,984009;586,370972;592,103027;592,103027;102905000;4,455017
592,124023;597,541992;589,119995;589,119995;589,119995;74514400;-3,004028
588,797974;589,909973;583,810974;587,559021;587,559021;69218000;-1,238953
587,356995;589,773987;584,979004;585,588013;585,588013;43563000;-1,768982
585,588989;585,666016;564,781006;570,473022;570,473022;60851100;-15,115967
570,494019;573,580017;563,23999;567,23999;567,23999;57262300;-3,254029
567,242981;581,737976;566,716003;577,439026;577,439026;58405200;10,196045
577,760986;580,893982;571,429993;573,216003;573,216003;54443000;-4,544983
573,70697;577,791992;573,429993;574,317993;574,317993;59896600;0,611023
574,338989;578,237976;574,182007;575,630005;575,630005;50631600;1,291016
576,083984;582,817993;575,45697;581,697021;581,697021;45301400;5,613037
581,939026;584,15802;580,218018;581,307983;581,307983;38299400;-0,631043
581,310974;588,447998;580,593994;586,752991;586,752991;72844000;5,442017
586,770996;589,473999;581,633972;583,414978;583,414978;85349200;-3,356018
583,411987;583,590027;579,85498;580,182007;580,182007;56328200;-3,22998
580,179993;580,450989;575,166992;577,760986;577,760986;136130000;-2,419007
577,752991;580,622986;576,857971;579,651001;579,651001;48856800;1,89801
579,452026;579,844971;568,630005;569,947021;569,947021;59698300;-9,505005
569,830017;574,038025;569,73999;573,911987;573,911987;86301600;4,08197
574,070984;576,278015;573,465027;574,106995;574,106995;110398000;0,036011
574,114014;578,356995;574,114014;577,502991;577,502991;70342400;3,388977
577,591003;577,861023;573,642029;575,471985;575,471985;75840896;-2,119018
575,546021;576,310974;571,814026;572,302979;572,302979;76923400;-3,243042
572,409973;575,643005;570,810974;575,536987;575,536987;79910800;3,127014
575,554993;599,5;574,05603;598,211975;598,211975;159014000;22,656982
598,590027;611,836975;596,848022;608,633972;608,633972;97942896;10,043945
608,98999;609,054993;602,242004;606,590027;606,590027;82446800;-2,399963
606,505981;610,830017;605,091003;610,435974;610,435974;78529104;3,929993
610,572998;614,544983;608,513;614,544006;614,544006;75032400;3,971008
614,63501;628,77002;613,843994;626,315979;626,315979;86713000;11,680969
626,35199;626,830017;620,263;622,861023;622,861023;64550200;-3,490967
622,927002;625,094971;622,39502;623,508972;623,508972;45016800;0,58197
623,424011;628,817993;600,505981;606,718994;606,718994;73610800;-16,705017
607,005005;608,458984;605,411011;608,242981;608,242981;72812304;1,237976
608,025024;611,192993;606,924988;609,241028;609,241028;86920600;1,216004
608,841003;611,952026;608,409973;610,684021;610,684021;47877700;1,843018
610,588013;611,085999;607,155029;607,155029;607,155029;59464600;-3,432984
607,245972;609,260986;606,734985;606,973022;606,973022;64963400;-0,27295
607,218018;607,859985;605,192017;605,984009;605,984009;37140300;-1,234009
606,28302;610,15802;605,856018;609,874023;609,874023;48679400;3,591003
609,870972;610,932007;608,27002;609,22699;609,22699;54796400;-0,643982
609,254028;609,525024;607,937988;608,312012;608,312012;72710896;-0,942016
603,588013;603,588013;595,882996;597,148987;597,148987;82776200;-6,439026
597,278992;598,487;596,213013;596,297974;596,297974;67085300;-0,981018
596,198975;603,205017;595,786011;602,84198;602,84198;51067000;6,643005
602,960999;604,580017;602,044983;602,625;602,625;35359500;-0,335999
602,749023;603,380981;599,710999;600,825989;600,825989;33977800;-1,923034
600,807007;608,143005;600,348999;608,04303;608,04303;59153800;7,236023
608,021973;608,247986;604,109985;606,166016;606,166016;49422400;-1,855957
606,242981;606,590027;604,606995;604,728027;604,728027;48722600;-1,514954
605,018982;606,823975;604,848022;605,692993;605,692993;55658600;0,674011
605,715027;609,734985;604,142029;609,734985;609,734985;56122400;4,019958
609,929016;615,237;609,929016;613,982971;613,982971;56357000;4,053955
613,947998;614,005005;609,682007;610,892029;610,892029;39249800;-3,055969
610,968018;612,567993;610,455017;612,132996;612,132996;46798300;1,164978
612,052002;612,054016;609,479004;610,203979;610,203979;49801600;-1,848023
610,218018;613,814026;609,617004;612,510986;612,510986;68077504;2,292968
612,469971;613,81897;611,468994;613,020996;613,020996;56812100;0,551025
612,607971;617,911987;611,820984;617,120972;617,120972;64071400;4,513001
617,341003;619,848999;617,341003;619,107971;619,107971;42345900;1,766968
619,171997;619,197998;616,606995;616,752014;616,752014;39243400;-2,419983
616,822021;621,317993;616,197021;618,994019;618,994019;67481104;2,171998
619,237976;642,080017;618,5;641,072021;641,072021;103590000;21,834045
640,870972;641,336975;635,965027;636,192017;636,192017;92370200;-4,678955
636,030029;638,833008;635,028992;636,786011;636,786011;61620700;0,755982
637,007996;641,284973;637,007996;640,377991;640,377991;58144600;3,369995
640,310974;642,10199;637,390015;638,645996;638,645996;39035400;-1,664978
639,083008;642,89801;638,901001;641,630981;641,630981;40298100;2,547973
641,817993;642,328003;638,663025;639,192993;639,192993;58063600;-2,625
639,411011;640,736023;635,995972;637,960022;637,960022;65546700;-1,450989
638,133972;638,874023;628,013;630,52002;630,52002;69381696;-7,613952
630,663025;631,916992;628,257996;630,856995;630,856995;56957300;0,19397
630,825012;634,093994;630,69397;632,828003;632,828003;55951000;2,002991
633,135986;658,197021;632,849976;657,294006;657,294006;78556496;24,15802
657,620972;661,129028;653,885986;657,070984;657,070984;54474600;-0,549988
657,161011;657,252014;652,594971;653,760986;653,760986;62218200;-3,400025
654,002014;664,424011;653,697998;657,588013;657,588013;90378800;3,585999
657,677979;679,728027;657,677979;678,304016;678,304016;88877104;20,626037
678,213989;688,593994;678,039978;688,312988;688,312988;96105296;10,098999
688;690,44397;684,161987;689,651001;689,651001;81145504;1,651001
690,289001;720,401978;690,052002;714,479004;714,479004;134760992;24,190003
714,117981;714,117981;696,474976;701,864014;701,864014;100665000;-12,253967
702,640015;709,289001;691,682007;700,971985;700,971985;97064400;-1,66803
701,336975;736,452026;701,336975;729,79303;729,79303;130527000;28,456055
730,065979;740,828979;722,348999;740,828979;740,828979;84865200;10,763
742,346008;745,77301;678,156006;688,700012;688,700012;172808000;-53,645996
689,124023;706,929993;685,562988;703,234985;703,234985;99907696;14,110962
703,525024;707,51001;697,739014;703,41803;703,41803;53752300;-0,106994
703,812012;714,257996;699,559998;711,521973;711,521973;59902200;7,709961
710,736023;710,736023;699,903015;703,130981;703,130981;65047100;-7,605042
703,088989;712,987;702,390015;709,848022;709,848022;79660800;6,759033
709,825012;740,046021;708,609985;723,27301;723,27301;132429000;13,447998
722,843994;723,018005;711,210022;715,533997;715,533997;68807800;-7,309997
715,554993;718,317993;714,409973;716,411011;716,411011;63119700;0,856018
716,752014;717,14801;704,034973;705,054016;705,054016;64622500;-11,697998
705,195984;705,257019;687,315002;702,031006;702,031006;80318096;-3,164978
701,997009;706,283997;699,807983;705,020996;705,020996;62993000;3,023987
705,794006;715,718018;705,26001;711,619019;711,619019;72038496;5,825013
711,166992;747,61499;709,039001;744,197998;744,197998;141294000;33,031006
744,875977;755,64502;739,510986;740,97699;740,97699;108579000;-3,898987
740,705017;752,882019;736,890015;751,585022;751,585022;87363104;10,880005
751,833008;756,237;744,46698;751,616028;751,616028;110608000;-0,21698
751,879028;755,47998;717,94397;731,026001;731,026001;154116000;-20,853027
731,265015;741,721985;730,51001;739,247986;739,247986;60802400;7,982971
739,643005;753,869995;736,526978;751,346985;751,346985;129906000;11,70398
751,741028;752,25;738,924011;744,593994;744,593994;76543800;-7,147034
744,619995;746,83197;733,48999;740,289001;740,289001;85919296;-4,330994
740,442017;741,648987;734,591003;741,648987;741,648987;67807600;1,20697
741,510986;742,213989;729,625;735,382019;735,382019;54962700;-6,128967
735,437012;739,018005;731,085022;732,034973;732,034973;52601800;-3,402039
732,484009;738,005981;732,484009;735,812988;735,812988;61888600;3,328979
736,328979;737,471008;734,559021;735,604004;735,604004;68511104;-0,724975
736,283997;747,929016;736,265015;745,690979;745,690979;84070800;9,406982
746,046021;758,275024;746,046021;756,773987;756,773987;80461904;10,727966
757,544983;781,296021;757,544983;777,94397;777,94397;127605000;20,398987
778,247986;778,247986;764,856018;771,155029;771,155029;69547296;-7,092957
771,638;773,872009;768,161011;773,872009;773,872009;60557900;2,234009
773,393982;773,468018;751,713013;758,700012;758,700012;106363000;-14,69397
758,719971;765,622009;758,719971;764,223999;764,223999;116218000;5,504028
764,210999;771,54303;759,75;768,132019;768,132019;96426096;3,92102
768,075989;774,697998;765,945984;770,809998;770,809998;80111904;2,734009
769,94397;774,528015;769,648987;772,794006;772,794006;68705296;2,850036
773,02301;777,09198;772,909973;774,650024;774,650024;53843100;1,627014
774,752014;774,797974;765,411987;769,731018;769,731018;57313400;-5,020996
770,039978;781,921997;770,039978;780,086975;780,086975;76571000;10,046997
780,646973;788,460022;777,961975;780,55603;780,55603;81645600;-0,090943
780,005005;782,033997;776,838989;781,481018;781,481018;75979000;1,476013
780,070007;781,434998;777,802002;778,088013;778,088013;81580096;-1,981994
778,963013;785,031982;778,963013;784,906982;784,906982;83608200;5,943969
785,166016;792,508972;784,864014;790,828979;790,828979;78989800;5,662963
791,007996;794,737;788,026001;790,530029;790,530029;60524400;-0,477967
790,692017;793,611023;790,320007;792,713989;792,713989;74886400;2,021972
792,247009;801,336975;791,497009;800,875977;800,875977;99629296;8,628968
800,643982;834,281006;799,405029;834,281006;834,281006;155576000;33,637024
834,179993;875,781982;834,148987;864,539978;864,539978;200027008;30,359985
864,888;925,117004;864,677002;921,984009;921,984009;275564000;57,096009
922,179993;923,479004;886,335022;898,822021;898,822021;137727008;-23,357972
899,651978;899,651978;862,424011;896,182983;896,182983;143664992;-3,468995
896,905029;913,184021;896,89801;907,609985;907,609985;123771000;10,704956
908,354004;940,047974;904,255005;933,197998;933,197998;167308000;24,843994
934,830994;975,921021;934,830994;975,921021;975,921021;236630000;41,090027
975,125;979,396973;954,502991;973,497009;973,497009;199320000;-1,627991
972,534973;972,534973;934,833008;961,237976;961,237976;187474000;-11,296997
960,627014;963,742981;947,236023;963,742981;963,742981;99135104;3,115967
963,65802;1003,080017;958,698975;998,325012;998,325012;147775008;34,666992
998,617004;1031,390015;996,702026;1021,75;1021,75;222184992;23,132996
1021,599976;1044,079956;1021,599976;1043,839966;1043,839966;185168000;22,23999
1044,400024;1159,420044;1044,400024;1154,72998;1154,72998;344945984;110,329956
1156,72998;1191,099976;910,416992;1013,380005;1013,380005;510199008;-143,349975
1014,23999;1046,810059;883,94397;902,200989;902,200989;351876000;-112,039001
903,487;908,585022;823,55603;908,585022;908,585022;279550016;5,098022
908,174988;942,723999;887,249023;911,198975;911,198975;158715008;3,023987
913,244019;913,685974;879,807007;902,828003;902,828003;141876992;-10,416016
902,440002;914,872986;901,059998;907,679016;907,679016;115808000;5,239014
908,11499;919,447998;762,765015;777,757019;777,757019;310928992;-130,357971
775,177979;826,245972;755,755981;804,833984;804,833984;222326000;29,656005
803,737;829,000977;780,002991;823,984009;823,984009;168968000;20,247009
825,142029;835,085022;812,455994;818,411987;818,411987;93063296;-6,730042
818,142029;823,307007;812,870972;821,797974;821,797974;71013600;3,655945
821,78302;834,530029;820,270996;831,533997;831,533997;82755200;9,750977
830,945984;910,560974;830,796021;907,937988;907,937988;155095008;76,992004
909,372986;917,499023;858,304016;886,617981;886,617981;225676992;-22,755005
888,335022;904,614014;884,338013;899,072998;899,072998;105625000;10,737976
898,171997;899,39801;887,007996;895,026001;895,026001;86728400;-3,145996
895,549011;927,367004;895,534973;921,789001;921,789001;111158000;26,23999
922,205017;937,525024;897,564026;924,672974;924,672974;116573000;2,467957
925,499023;928,265991;916,737976;921,012024;921,012024;73588600;-4,486999
910,677002;924,14502;892,286011;892,687012;892,687012;111349000;-17,98999
891,924011;903,252014;891,687012;901,541992;901,541992;120831000;9,617981
902,39502;919,325989;902,223999;917,585999;917,585999;131958000;15,190979
918,359009;923,223022;915,846008;919,75;919,75;125594000;1,390991
919,810974;923,911011;919,810974;921,590027;921,590027;68979600;1,779053
922,067017;923,41803;919,14801;919,495972;919,495972;60851700;-2,571045
920,151001;923,047974;919,473999;920,382019;920,382019;78227296;0,231018
920,958984;972,018982;920,958984;970,403015;970,403015;164582000;49,444031
970,940979;989,114014;970,742004;989,02301;989,02301;150110000;18,082031
990,000977;1013,52002;983,221008;1011,799988;1011,799988;145820992;21,799011
1011,460022;1033,869995;1008,789978;1029,910034;1029,910034;201278000;18,450012
1031,329956;1045,900024;1015,159973;1042,900024;1042,900024;155064000;11,570068
1043,52002;1043,630005;1022,369995;1027,339966;1027,339966;114208000;-16,180054
1028,400024;1044,640015;1028,160034;1038,150024;1038,150024;111762000;9,75
1040,140015;1061,930054;1040,140015;1061,349976;1061,349976;146007008;21,209961
1062,319946;1078,969971;1037,48999;1063,069946;1063,069946;201855008;0,75
1064,699951;1088,98999;953,343994;994,382996;994,382996;407220000;-70,316955
995,632019;998,905029;946,690979;988,674011;988,674011;190452000;-6,958008
988,89801;1009,289978;982,830017;1004,450012;1004,450012;102261000;15,552002
1003,52002;1004,76001;996,921021;999,18103;999,18103;67530000;-4,33899
998,88501;1002,099976;976,002014;990,642029;990,642029;100607000;-8,242981
991,734985;1011,51001;986,471008;1004,549988;1004,549988;137946000;12,815003
1006,210022;1008,840027;1001,580017;1007,47998;1007,47998;89759400;1,269958
1007,650024;1033,369995;1007,650024;1027,439941;1027,439941;122277000;19,789917
1026,119995;1053,170044;1025,640015;1046,209961;1046,209961;136474000;20,089966
1049,209961;1061,099976;1046,959961;1054,420044;1054,420044;99073504;5,210083
1054,76001;1056,810059;1043,459961;1047,869995;1047,869995;77423296;-6,890015
1048,689941;1080,48999;1041,689941;1079,97998;1079,97998;109478000;31,290039
1079,280029;1117,25;1076,930054;1115,300049;1115,300049;186868992;36,02002
1114,800049;1125,390015;1100,550049;1117,439941;1117,439941;136100000;2,639892
1117,27002;1176,619995;1116,959961;1166,719971;1166,719971;189454000;49,449951
1172,709961;1200,390015;1131,959961;1173,680054;1173,680054;330759008;0,970093
1170,410034;1174,849976;1124,589966;1143,839966;1143,839966;139960992;-26,570068
1144,27002;1167,469971;1130,199951;1165,199951;1165,199951;116486000;20,929931
1163,780029;1181,97998;1163,380005;1179,969971;1179,969971;131570000;16,189942
1180,719971;1193,25;1171,819946;1179,969971;1179,969971;184956000;-0,75
1180,040039;1222,5;1179,689941;1222,5;1222,5;229056992;42,459961
1224,680054;1262,130005;1215,619995;1251,01001;1251,01001;368275008;26,329956
1250,709961;1280,310059;1250,709961;1274,98999;1274,98999;315739008;24,280029
1277,430054;1279,400024;1230,51001;1255,150024;1255,150024;183270000;-22,28003
1254,290039;1267,290039;1238,060059;1267,119995;1267,119995;134127000;12,829956
1267,469971;1276;1264,599976;1272,829956;1272,829956;153656992;5,359985
1273,209961;1275,550049;1204,800049;1223,540039;1223,540039;291256000;-49,669922
1223,22998;1232,160034;1148,079956;1150;1150;332603008;-73,22998
1150,349976;1197,459961;1141,22998;1188,48999;1188,48999;212283008;38,140014
1189,359985;1270,469971;1077,25;1116,719971;1116,719971;563795968;-72,640014
1116,319946;1193,829956;1116,319946;1175,829956;1175,829956;283320000;59,51001
1176,619995;1226,97998;1175,359985;1221,380005;1221,380005;227176000;44,76001
1221,780029;1237,369995;1217,030029;1231,920044;1231,920044;380276992;10,140015
1232,160034;1244,810059;1220,719971;1240;1240;245306000;7,839966
1240,160034;1251,609985;1239,75;1249,609985;1249,609985;297804992;9,449951
1251,329956;1257,97998;1152,439941;1187,810059;1187,810059;638568000;-63,519897
1180,160034;1180,160034;1099,569946;1100,22998;1100,22998;706598976;-79,930054
1099,689941;1114,069946;957,655029;973,817993;973,817993;621302016;-125,871948
976,72998;1069,910034;976,72998;1036,73999;1036,73999;406648000;60,01001
1037,23999;1063,030029;1036,680054;1054,22998;1054,22998;286529984;16,98999
1055,359985;1122,430054;1055,359985;1120,540039;1120,540039;337391008;65,180054
1120,650024;1120,650024;1014,210022;1049,140015;1049,140015;380840992;-71,510009
1050,050049;1058,01001;1028,930054;1038,589966;1038,589966;248540000;-11,460083
1038,449951;1040,469971;934,357971;937,52002;937,52002;491038016;-100,929931
936,539978;975,760986;903,713013;972,778992;972,778992;435803008;36,239014
974,015015;1007,960022;954,185974;966,724976;966,724976;303668000;-7,290039
972,054993;1046,400024;971,984009;1045,77002;1045,77002;372535008;73,715027
1044,579956;1064,650024;1027,72998;1047,150024;1047,150024;326332000;2,570068
1046,079956;1055,130005;1015,880005;1039,969971;1039,969971;298457984;-6,109985
1042,209961;1049,290039;1020,039978;1026,430054;1026,430054;352968992;-15,779907
1026,640015;1074,920044;1026,640015;1071,790039;1071,790039;447287008;45,150024
1071,709961;1091,719971;1061,089966;1080,5;1080,5;289633984;8,790039
1080,609985;1107,589966;1075,449951;1102,170044;1102,170044;514187008;21,560059
1102,949951;1151,73999;1102,949951;1143,810059;1143,810059;580444032;40,860108
1145,52002;1156,439941;1120,52002;1133,25;1133,25;436310016;-12,27002
1134,140015;1135,089966;1113,630005;1124,780029;1124,780029;414784000;-9,359986
1125,810059;1188,369995;1125,810059;1182,680054;1182,680054;511222016;56,869995
1178,939941;1186,579956;1163,390015;1176,900024;1176,900024;317022016;-2,039917
1172,650024;1184,97998;1162,579956;1175,949951;1175,949951;209312000;3,299927
1176,569946;1197,209961;1171,859985;1187,869995;1187,869995;242343008;11,300049
1187,300049;1190,339966;1179,040039;1187,130005;1187,130005;215883008;-0,170044
1187,459961;1208,069946;1187,459961;1205,01001;1205,01001;216182000;17,550049
1204,810059;1207,140015;1196,76001;1200,369995;1200,369995;288702016;-4,440064
1201,02002;1205,890015;1156,439941;1169,280029;1169,280029;351968992;-31,739991
1170,329956;1190,800049;1159,790039;1167,540039;1167,540039;254827008;-2,789917
1167,300049;1188;1164,959961;1172,52002;1172,52002;203559008;5,219971
1172,609985;1187,219971;1172,609985;1182,939941;1182,939941;183231008;10,329956
1183,25;1194,900024;1172,650024;1193,910034;1193,910034;253206000;10,660034
1193,77002;1217,569946;1193,77002;1211,670044;1211,670044;270524000;17,900024
1212,130005;1215,51001;1205,079956;1210,290039;1210,290039;288060992;-1,839966
1211,079956;1240,790039;1208,410034;1229,079956;1229,079956;315108000;18
1229,420044;1235,939941;1215,560059;1222,050049;1222,050049;272167008;-7,369995
1222,709961;1235,560059;1208,469971;1231,709961;1231,709961;249320000;9
1231,920044;1232,199951;1203,939941;1207,209961;1207,209961;258951008;-24,710083
1209,630005;1250,939941;1209,630005;1250,150024;1250,150024;235806000;40,520019
1250,449951;1267,579956;1249,969971;1265,48999;1265,48999;242556000;15,040039
1265,98999;1294,829956;1265,930054;1281,079956;1281,079956;329631008;15,089966
1281,880005;1319,699951;1281,300049;1317,72998;1317,72998;449196992;35,849975
1317,73999;1331,280029;1292,369995;1316,47998;1316,47998;527488992;-1,26001
1317,839966;1327,199951;1315,209961;1321,790039;1321,790039;422705984;3,950073
1321,869995;1347,910034;1314,920044;1347,890015;1347,890015;413115008;26,02002
1348,300049;1434,319946;1348,300049;1421,599976;1421,599976;713624000;73,299927
1421,030029;1473,900024;1415,689941;1452,819946;1452,819946;477337984;31,789917
1453,780029;1492,77002;1447,48999;1490,089966;1490,089966;583795968;36,309937
1490,719971;1608,910034;1490,719971;1537,670044;1537,670044;933548992;46,950073
1540,869995;1618,030029;1530,310059;1555,449951;1555,449951;946035968;14,579956
1556,810059;1578,800049;1542,5;1578,800049;1578,800049;582529984;21,98999
1579,469971;1596,719971;1559,76001;1596,709961;1596,709961;1080029952;17,23999
1596,920044;1723,349976;1596,920044;1723,349976;1723,349976;1340320000;126,429932
1723,890015;1833,48999;1716,300049;1755,359985;1755,359985;1167920000;31,46997
1756,52002;1788,439941;1719,099976;1787,130005;1787,130005;915723008;30,609985
1780,369995;1873,930054;1755,349976;1848,569946;1848,569946;799489984;68,199951
1845,76001;1856,150024;1694,01001;1724,23999;1724,23999;740984000;-121,52002
1723,119995;1812,98999;1651,079956;1804,910034;1804,910034;579635008;81,790039
1800,859985;1831,420044;1776,619995;1808,910034;1808,910034;437196000;8,050049
1808,439941;1812,800049;1708,540039;1738,430054;1738,430054;731529024;-70,009887
1741,699951;1785,939941;1686,540039;1734,449951;1734,449951;959044992;-7,25
1726,72998;1864,050049;1661,910034;1839,089966;1839,089966;1064729984;112,359986
1818,699951;1904,47998;1807,119995;1888,650024;1888,650024;894321024;69,950073
1897,369995;2004,52002;1890,25;1987,709961;1987,709961;1157289984;90,339966
1984,23999;2084,72998;1974,920044;2084,72998;2084,72998;961336000;100,48999
2067,030029;2119,080078;2037,5;2041,199951;2041,199951;1147859968;-25,830078
2043,189941;2303,899902;2017,869995;2173,399902;2173,399902;1942220032;130,209961
2191,560059;2320,820068;2178,5;2320,419922;2320,419922;1378749952;128,859863
2321,370117;2523,719971;2321,370117;2443,639893;2443,639893;1725379968;122,269776
2446,23999;2763,709961;2285,300049;2304,97998;2304,97998;2406700032;-141,26001
2320,889893;2573,790039;2071,98999;2202,419922;2202,419922;1763480064;-118,469971
2196,27002;2260,199951;1855,829956;2038,869995;2038,869995;1700480000;-157,400025
2054,080078;2267,340088;2054,080078;2155,800049;2155,800049;1147139968;101,719971
2159,429932;2307,050049;2107,169922;2255,610107;2255,610107;994625024;96,180175
2255,360107;2301,959961;2124,570068;2175,469971;2175,469971;1443970048;-79,890136
2187,189941;2311,080078;2145,570068;2286,409912;2286,409912;1544829952;99,219971
2288,330078;2448,389893;2288,330078;2407,879883;2407,879883;1653180032;119,549805
2404,030029;2488,550049;2373,320068;2488,550049;2488,550049;1317030016;84,52002
2493,719971;2581,909912;2423,570068;2515,350098;2515,350098;1514950016;21,630127
2547,790039;2585,889893;2452,540039;2511,810059;2511,810059;1355120000;-35,97998
2512,399902;2686,810059;2510,219971;2686,810059;2686,810059;1369309952;174,410157
2690,840088;2999,909912;2690,840088;2863,199951;2863,199951;2089609984;172,359863
2869,379883;2869,379883;2700,560059;2732,159912;2732,159912;1517709952;-137,219971
2720,48999;2815,300049;2670,949951;2805,620117;2805,620117;1281170048;85,130127
2807,439941;2901,709961;2795,620117;2823,810059;2823,810059;1348950016;16,370118
2828,139893;2950,98999;2746,550049;2947,709961;2947,709961;2018889984;119,570068
2942,409912;2996,600098;2840,530029;2958,110107;2958,110107;1752400000;15,700195
2953,219971;2997,26001;2518,560059;2659,629883;2659,629883;2569530112;-293,590088
2680,909912;2789,040039;2650,379883;2717,02002;2717,02002;1781200000;36,110108
2716,879883;2786,830078;2412,939941;2506,370117;2506,370117;1696560000;-210,509766
2499,580078;2534,709961;2212,959961;2464,580078;2464,580078;2026259968;-35
2469,570068;2539,919922;2385,149902;2518,560059;2518,560059;1195190016;48,989991
2514,01001;2685,189941;2484,959961;2655,879883;2655,879883;1534509952;141,869873
2655,350098;2662,100098;2516,330078;2548,290039;2548,290039;1178659968;-107,060059
2549,030029;2662,850098;2549,030029;2589,600098;2589,600098;1446840064;40,570069
2591,26001;2763,449951;2589,820068;2721,790039;2721,790039;1854189952;130,530029
2709,429932;2772,01001;2660,399902;2689,100098;2689,100098;1626579968;-20,329834
2691,030029;2723,73999;2642,360107;2705,409912;2705,409912;1097939968;14,379883
2707,340088;2765,169922;2706,370117;2744,909912;2744,909912;961318976;37,569824
2738,52002;2757,939941;2583,189941;2608,719971;2608,719971;982750016;-129,800049
2607,25;2682,26001;2552,120117;2589,409912;2589,409912;1161100032;-17,840088
2590,570068;2615,25;2376,290039;2478,449951;2478,449951;1663280000;-112,120117
2478,449951;2552,449951;2332,98999;2552,449951;2552,449951;1489789952;74
2553,030029;2603,97998;2484,419922;2574,790039;2574,790039;1183869952;21,76001
2567,560059;2588,830078;2510,47998;2539,320068;2539,320068;949979008;-28,239991
2539,23999;2559,25;2478,429932;2480,840088;2480,840088;860273024;-58,399902
2492,600098;2515,27002;2419,22998;2434,550049;2434,550049;779913984;-58,050049
2436,399902;2514,280029;2394,840088;2506,469971;2506,469971;803747008;70,070069
2498,560059;2595;2480,469971;2564,060059;2564,060059;964112000;65,5
2561;2631,590088;2559,350098;2601,639893;2601,639893;985516032;40,639893
2602,870117;2622,649902;2538,550049;2601,98999;2601,98999;941566016;-0,880127
2608,100098;2616,719971;2581,689941;2608,560059;2608,560059;761956992;0,459961
2608,590088;2916,139893;2498,870117;2518,659912;2518,659912;917411968;-89,930176
2520,27002;2571,340088;2492,310059;2571,340088;2571,340088;733329984;51,070068
2572,610107;2635,48999;2517,590088;2518,439941;2518,439941;527856000;-54,170166
2525,25;2537,159912;2321,129883;2372,560059;2372,560059;1111200000;-152,689941
2385,889893;2413,469971;2296,810059;2337,790039;2337,790039;1329760000;-48,099854
2332,77002;2423,709961;2275,139893;2398,840088;2398,840088;1117410048;66,070068
2402,699951;2425,219971;2340,830078;2357,899902;2357,899902;835769984;-44,800049
2360,590088;2363,25;2183,219971;2233,340088;2233,340088;882502976;-127,25
2230,120117;2231,139893;1990,410034;1998,859985;1998,859985;993608000;-231,260132
1991,97998;2058,77002;1843,030029;1929,819946;1929,819946;1182870016;-62,160034
1932,619995;2230,48999;1932,619995;2228,409912;2228,409912;1201760000;295,789917
2233,52002;2387,610107;2164,77002;2318,879883;2318,879883;1512450048;85,359863
2323,080078;2397,169922;2260,22998;2273,429932;2273,429932;1245100032;-49,650146
2269,889893;2900,699951;2269,889893;2817,600098;2817,600098;2249260032;547,710205
2838,409912;2838,409912;2621,850098;2667,76001;2667,76001;1489449984;-170,649902
2668,629883;2862,419922;2657,709961;2810,120117;2810,120117;1177129984;141,490234
2808,100098;2832,179932;2653,939941;2730,399902;2730,399902;1072840000;-77,700196
2732,699951;2777,26001;2699,189941;2754,860107;2754,860107;866473984;22,160156
2757,5;2768,080078;2480,959961;2576,47998;2576,47998;1460089984;-181,02002
2577,77002;2610,76001;2450,800049;2529,449951;2529,449951;937404032;-48,320069
2538,709961;2693,320068;2529,340088;2671,780029;2671,780029;789104000;133,070068
2679,72998;2897,449951;2679,72998;2809,01001;2809,01001;1380099968;129,28003
2807,02002;2808,76001;2692,800049;2726,449951;2726,449951;803745984;-80,570069
2724,389893;2758,530029;2644,850098;2757,179932;2757,179932;705942976;32,790039
2763,23999;2889,620117;2720,610107;2875,340088;2875,340088;860574976;112,100098
2871,300049;2921,350098;2685,610107;2718,26001;2718,26001;1324669952;-153,040039
